Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Malawi,Mozambique tilapia,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,13,E,15,E,15,E,15,E,15,E,15,,15,E,0,...,0,...,20,,30,,15,,62,,83,,100,,100,,100,,75,,862,,916,,986,,978,,1010,,1100,,1634,,1821.6,,1922,,1323.5,
Malawi,North African catfish,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,4,E,5,E,7,E,7,,10,,7,,7,E,9,,9,,6,E,3,E,1,,1,E,3,E,3,E,3,E,5,E,7,E,10,E,12,,15,E,18,,10,,17,,17,,21,,25,,25,,25,,80,,171,,168,,262,,383,,426.24,,474,,212.39,,900,,364,,449,
Malawi,Rainbow trout,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,5,E,8,,4,,15,,15,,17,,20,,20,,10,,15,,38,,42,,84,,71,,104.96,,87,,94.4,,56,,68,,47.3,
Malawi,Redbreast tilapia,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,3,E,3,E,3,E,3,E,0,N,0,N,0,N,0,...,0,...,12,,10,,35,,46,,61,,85,,85,,85,,75,,64,,77,,633,,681,,820.48,,768,,141.6,,2592.96,,803,,1018.9,
Malawi,Tilapia shiranus,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,600,,820,,1079,,1754,,1880,,4851,,5311.04,,5036,,4711.2,
Malawi,Tilapias nei,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,6,E,7,E,13,E,20,E,25,E,30,E,30,E,40,E,66,,55,,65,,66,,83,,96,,70,E,50,E,14,,14,E,15,E,10,E,10,E,5,E,7,,7,E,565,,500,E,500,,580,,580,,589,,623,,1260,,1260,,1380,,1350,,1420,,948,,380,,425,,535,,570,,595,,1491.2,,783,,688.4,
Malaysia,[Wallago spp],Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.06,,1.14,,0.19,,0,,0,,0,,0,,0,
Malaysia,[Hypsibarbus spp],Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,29.93,,99.62,,151.83,,103.44,,190.01,,88.66,,60.49,,35.24,
Malaysia,Abalones nei,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12.4,,0,...
Malaysia,American bull frog,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,E,200,E,200,E,200,E,500,E,500,E,500,E,500,E,500,E,500,E,500,E,500,E
Malaysia,Asian redtail catfish,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,29,,162,,103,,158,,783,,587,,681,,586,,823,,937,,1366,,1231,,1327,,1316,,1200,,843,,915,,1656,,2881,,8904.03,,4768.28,,1648.29,,2174.3,,1772.36,,1828.31,,1526.8,,1419.02,
Malaysia,Banana prawn,"Indian Ocean, Eastern",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,69,,74,,1,,4,,0,N,0,N,2,,0,N,10,,10,,99,,2,,2,,0,N,4,,2,,0,N,1,,0,N,24,,35,,29,,185,,9933,,15351,,15609,,21234,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Malaysia,Banana prawn,"Pacific, Western Central",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,2,,1,,119,,150,,105,,146,,152,,43,,55,,67,,66,,85,,137,,150,,454,,354,,638,,808,,775,,4932,,1565,,3248,,8129,,16310,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Malaysia,Barcoo grunter,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28.8,,26.39,,16.8,,38.2,,27.02,,9.83,,58.45,,69.33,
Malaysia,Barramundi(=Giant seaperch),Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,36.58,,23.21,,5.69,,0.9,,0,...,0.45,,6.37,,0,...
Malaysia,Barramundi(=Giant seaperch),"Indian Ocean, Eastern",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,106,E,140,E,183,E,235,,227,,80,,295,,350,,510,,774,,1094,,1503,,1529,,2240,,3337,,2273,,1805,,1978,,2773,,4291,,3580,,1607,,2294,,2354,,2542,,2415,,2292,,2891,,3337,,6287,,8954,,12577,,12792,,13093.15,,13248.79,,26752.84,,25615.23,,12191.53,,25427.46,,13902,,14868.13,
Malaysia,Barramundi(=Giant seaperch),"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,42,,488,,557,,493,,444,,451,,501,,545,,528,,418,,401,,439,,714,,955,,1630,,1821,,1767,,1876,,1669,,1586,,1899,,2628,,2343,,5418,,5275,,7445,,4815,,6995.59,,3732.61,,3687.09,,3517.14,,2834.38,,4809.13,,7339.1,,2395.48,
Malaysia,Bighead carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,386,E,393,E,400,E,408,E,415,E,423,E,430,E,438,E,445,E,452,E,460,E,467,E,475,E,482,E,489,E,497,E,504,E,512,E,519,E,527,E,534,E,541,E,549,E,556,E,564,E,571,E,578,E,586,E,593,E,601,E,608,E,615,E,409,,402,,843,,1259,,735,,420,,396,,406,,764,,730,,1221,,439,,864,,558,,660,,732,,874,,1125,,1620,,1190,,991,,1202,,1957,,2100,,1284,,1786,,2385,,1360,,2053,,3929,,11040.66,,5369.95,,1299.57,,1043.85,,1088.28,,1617.36,,2061.4,,2447.8,
Malaysia,Blood cockle,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,3500,,3500,,5000,,5000,,4000,,4000,,4000,,6930,,4000,,3500,,6000,,6000,,8000,,19900,,19200,,19300,,24400,,26800,,26900,,28200,,31560,,28480,,29670,,39830,,48774,,28876,,31507,,46225,,55360,,63308,,121210,,68403,,53033,,41547,,63313,,44684,,45459,,40725,,34686,,37926,,32119,,45336,,55034,,75624,,81317,,99170,,71635,,58320,,81637,,79834,,64143,,70754,,78156,,70725,,64254,,58038,,45006,,49536,,61000,,64859,,77979,,56606,,42032,,40072.21,,40425,,15770.29,,8333.23,,11807.28,,14802.97,,13252.58,
Malaysia,Blood cockle,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,N,0,N,0,N,0,N,0,N,0,N,0,N,70,,60,,60,,70,,80,,80,,100,,100,,100,,100,,100,,100,,100,,140,,120,,130,,170,,209,,124,,135,,198,,238,,104,,61,,509,,132,,390,,270,,86,,205,,69,,181,,1420,,3813,,1289,,553,,2131,,1017,,1106,,161,,80,,80,,78,,253,,62,,556,,342,,311,,1483,,668,,84,,138,,79,,46,,938,,100,E,100,E,29,,1095.93,,1263.53,,675.06,,2056.76,,519.16,
Malaysia,Broad geloina,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32.27,,37.51,,0,...,35.47,,27.82,,47.39,
Malaysia,Brown-marbled grouper,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,89.72,,36.48,,0,...,2.98,,10.6,,43.1,
Malaysia,Chinese softshell turtle,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5000,,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Malaysia,Climbing perch,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,307.91,,315.82,,207.69,,197.22,,360.85,,364.28,,661.23,,622.14,
Malaysia,Common carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,9,E,10,E,11,E,12,E,14,E,15,E,17,E,19,E,21,E,23,E,26,E,29,E,32,E,36,E,40,E,45,E,50,E,55,E,61,E,68,E,76,E,85,E,94,E,105,E,117,E,130,E,145,E,161,E,179,E,199,E,222,E,247,E,408,,363,,201,,247,,259,,143,,967,,1049,,1283,,1499,,1703,,1000,,654,,669,,771,,988,,997,,1042,,981,,941,,670,,747,,554,,712,,727,,512,,773,,994,,675,,1273,,1830.45,,1511.62,,1795.49,,1825.92,,685.92,,922.84,,1157,,1562.33,
Malaysia,Cupped oysters nei,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,57,,6,,5,,9,,11,,9,,9,,9,,16,,23,,29,,28,,39,,26,,6,,14,,14,,12,,13,,34,,20,,24,,11,,19,,16.15,,11.73,,41.49,,50.58,,1156.03,
Malaysia,Cupped oysters nei,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,27,,32,,13,,15,,33,,118,,129,,182,,209,,235,,221,,217,,235,,367,,324,,849,,263,,2115,,778,,606,,672,,687,,761,,777.67,,789.84,,1360.75,,404.64,,412.25,
Malaysia,Elkhorn sea moss,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18000,E,18000,E,24000,E,29400,E,38000,E,57000,E,86000,E,106000,E,133000,E,200000,E,239450,,331490,,269431.2,,245332,,260760.3,,205989,,202965.58,,174083.2,,188110,
Malaysia,Fourfinger threadfin,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35.18,,153.04,
Malaysia,Fourfinger threadfin,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,203.89,,185.41,,0,...,138.53,,84.59,,41.83,
Malaysia,Freshwater fishes nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,264,,154,,281,,33,,409,,420,,2792,,994,,1852,,526,,789,,777,,718,,863,,5141,,2801,,9271,,3331,,1879,,2111,,2987,,2423,,2464,,3072,,3699,,6365,,5397,,7828,,802.58,,758.07,,867.4,,480.18,,290.61,,293.07,,335.8,,1746.08,
Malaysia,Giant gourami,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8.69,,0,...,0,...
Malaysia,Giant river prawn,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,E,15,E,24,E,33,E,41,E,48,E,55,E,87,,51,,67,,84,,79,,5,,68,,128,,137,,145,,94,,52,,46,,79,,114,,143,,281,,653,,1338,,752,,535,,627,,317,,514,,194,,246,,355,,552,,619,,334,,413.28,,456.61,,398.1,,268.02,,309.43,,293.74,,213.42,,205.58,
Malaysia,Giant tiger prawn,"Indian Ocean, Eastern",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,1,E,2,E,3,E,5,E,8,E,13,E,21,E,34,E,75,,92,,59,,114,,30,,65,,78,,101,,84,,157,,1120,,2164,,2811,,3128,,3730,,4302,,4474,,4205,,5056,,8523,,9673,,11047,,11197,,5975,,4041,,4211,,4565,,4530,,4787,,3050,,2867.5,,3919.45,,3879.88,,3754.88,,5254.54,,9224.2,,8682.9,,10682.98,
Malaysia,Giant tiger prawn,"Pacific, Western Central",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,N,238,,575,,1027,,1864,,2100,,2738,,1701,,1773,,2978,,3585,,3930,,5073,,5211,,7528,,10484,,17829,,15066,,14329,,14524,,15891,,12333,,7224,,8938,,11821,,13331,,4100,,3709.7,,563.73,,325.33,,531.43,,400.2,,908.72,,1222.71,,3949.94,
Malaysia,Grass carp(=White amur),Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,584,E,671,E,754,E,834,E,910,E,982,E,1050,E,1115,E,1175,E,1232,E,1285,E,1335,E,1381,E,1423,E,1461,E,1495,E,1526,E,1553,E,1576,E,1595,E,1611,E,1623,E,1631,E,1635,E,1636,E,1632,E,1625,E,1615,E,1600,E,1582,E,1560,E,1534,E,1170,,1747,,1707,,1784,,1521,,778,,968,,1127,,1108,,1090,,913,,927,,945,,713,,835,,806,,917,,1454,,1484,,820,,1031,,1121,,584,,600,,694,,547,,350,,445,,873,,1916,,3028.64,,571.58,,426.62,,466.06,,338.47,,321.3,,374.13,,467.22,
Malaysia,Greasy grouper,"Indian Ocean, Eastern",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,12,E,9,,28,,18,,25,,15,,101,,121,,152,,94,,95,,258,,580,,550,,467,,450,,310,,184,,241,,411,,477,,620,,1196,,1382,,1301,,2477,,1908,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Malaysia,Greasy grouper,"Pacific, Western Central",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,3,,84,,6,,25,,17,,50,,58,,30,,426,,381,,367,,407,,489,,281,,707,,806,,624,,779,,781,,902,,1271,,1779,,2300,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Malaysia,Green mussel,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,47,,62,,109,,116,,150,,31,,29,,58,,33,,169,,172,,8,,35,,222,,12,,10,,52,,66,,86,,61,,63,,71,,110,,50,,31,,2,,0,N,3,,1.3,,0,...,6.5,,0,,22.95,
Malaysia,Green mussel,"Pacific, Western Central",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,233,,558,,1306,,1442,,1466,,1413,,1462,,1153,,911,,745,,995,,1607,,978,,9729,,10847,,6868,,5775,,7650,,7839,,7444,,6778,,3972,,8923,,10486,,10479,,2594,,2304,,1071,,1412,,1671.83,,1827.27,,2267.79,,996.89,,1197.68,
Malaysia,Groupers nei,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2000,,2740,,3188,,4058,,3561.36,,3229.59,,5420.36,,5464.71,,3377.25,,4245.59,,3497.17,,2863.05,E
